ORF,plate,date,row,col,distance
YOR202W,add4,4/26/12,1,18,14.3502
YOR202W,S2,12/11/11,8,24,14.3478
YOR202W,1,11/29/11,3,24,14.3434
YOR202W,TS2-RT,12/01/11,1,22,14.3405
YOR202W,12,12/09/11,16,15,14.3401
YOR202W,TS3-RT,12/02/11,16,10,14.3350
YOR202W,S2,12/11/11,1,4,14.3278
YOR202W,add1,4/26/12,16,15,14.3250
YOR202W,9,12/09/11,16,4,14.3211
YOR202W,TS4-RT,12/02/11,1,19,14.3206
YOR202W,11,12/10/11,1,14,14.3179
YOR202W,TS2-RT,12/01/11,11,1,14.3153
YOR202W,rmkDM,06/18/12,9,24,14.3142
YOR202W,TS2-37,12/01/11,7,24,14.3123
YOR202W,10,12/10/11,16,21,14.3097
YOR202W,add1,4/26/12,10,24,14.3055
YOR202W,3,11/19/11,16,6,14.3030
YOR202W,5,11/30/11,16,6,14.3029
YOR202W,TS4-37,12/02/11,1,8,14.3027
YOR202W,add1,4/26/12,1,10,14.3016
YOR202W,4,11/29/11,12,1,14.2980
YOR202W,TS1-RT,12/01/11,1,20,14.2970
YOR202W,7,11/30/11,16,11,14.2967
YOR202W,3,11/19/11,16,16,14.2960
YOR202W,TS4-RT,12/02/11,12,1,14.2933
YOR202W,14,12/11/11,1,6,14.2925
YOR202W,4,11/29/11,1,10,14.2897
YOR202W,7,11/30/11,1,2,14.2876
YOR202W,10,12/10/11,1,16,14.2832
YOR202W,TS3-RT,12/02/11,8,1,14.2814
YOR202W,TS2-RT,12/01/11,1,8,14.2801
YOR202W,S1,11/19/11,7,24,14.2747
YOR202W,TS1-37,12/01/11,4,24,14.2718
YOR202W,TS1-37,12/01/11,6,24,14.2683
YOR202W,TS2-RT,12/01/11,1,10,14.2669
YOR202W,9,12/09/11,1,8,14.2663
YOR202W,TS3-RT,12/02/11,16,14,14.2640
YOR202W,rmkDM,06/18/12,1,22,14.2604
YOR202W,TS2-37,12/01/11,16,20,14.2592
YOR202W,8,11/30/11,1,4,14.2587
YOR202W,2,11/29/11,15,24,14.2549
YOR202W,2,11/29/11,16,14,14.2546
YOR202W,TS4-37,12/02/11,8,24,14.2533
YOR202W,3,11/19/11,16,14,14.2528
YOR202W,add1,4/26/12,7,24,14.2519
YOR202W,TS2-RT,12/01/11,4,24,14.2509
YOR202W,6,11/30/11,7,1,14.2485
YOR202W,6,11/30/11,1,21,14.2452
YOR202W,10,12/10/11,16,7,14.2450
YOR202W,6,11/30/11,2,24,14.2446
YOR202W,add4,4/26/12,16,4,14.2438
YOR202W,2,11/29/11,1,8,14.2387
YOR202W,TS3-37,12/02/11,1,16,14.2365
YOR202W,11,12/10/11,16,15,14.2333
YOR202W,2,11/29/11,16,4,14.2328
YOR202W,TS3-37,12/02/11,7,1,14.2281
YOR202W,5,11/30/11,1,3,14.2276
YOR202W,9,12/09/11,1,15,14.2267
YOR202W,S2,12/11/11,16,2,14.2220
YOR202W,TS4-37,12/02/11,1,10,14.2140
YOR202W,7,11/30/11,10,24,14.2079
YOR202W,TS1-37,12/01/11,11,24,14.2067
YOR202W,S2,12/11/11,7,11,14.2067
YOR202W,11,12/10/11,16,10,14.2060
YOR202W,5,11/30/11,1,17,14.2040
YOR202W,4,11/29/11,10,24,14.2038
YOR202W,8,11/30/11,6,1,14.2023
YOR202W,TS3-RT,12/02/11,16,13,14.2022
YOR202W,TS2-37,12/01/11,1,13,14.1985
YOR202W,TS1-RT,12/01/11,11,24,14.1904
YOR202W,12,12/09/11,16,23,14.1866
YOR202W,TS3-37,12/02/11,16,17,14.1840
YOR202W,4,11/29/11,8,24,14.1813
YOR202W,S2,12/11/11,1,18,14.1783
YOR202W,2,11/29/11,14,1,14.1781
YOR202W,add4,4/26/12,5,1,14.1771
YOR202W,TS2-37,12/01/11,1,23,14.1763
YOR202W,TS2-37,12/01/11,16,15,14.1746
YOR202W,S2,12/11/11,1,19,14.1715
YOR202W,12,12/09/11,16,22,14.1692
YOR202W,4,11/29/11,1,5,14.1681
YOR202W,rmkDM,06/18/12,13,24,14.1555
YOR202W,TS3-RT,12/02/11,1,17,14.1552
YOR202W,TS1-37,12/01/11,13,24,14.1507
YOR202W,add4,4/26/12,16,3,14.1503
YOR202W,TS2-37,12/01/11,16,3,14.1495
YOR202W,TS3-37,12/02/11,1,12,14.1477
YOR202W,TS4-37,12/02/11,16,11,14.1428
YOR202W,add1,4/26/12,16,13,14.1421
YOR202W,rmkDM,06/19/12,16,4,14.1387
YOR202W,11,12/10/11,13,24,14.1353
YOR202W,S2,12/11/11,16,19,14.1343
YOR202W,TS4-RT,12/02/11,4,1,14.1235
YOR202W,10,12/10/11,16,19,14.1213
YOR202W,5,11/30/11,1,2,14.1192
YOR202W,12,12/09/11,1,13,14.1157
YOR202W,TS2-RT,12/01/11,1,6,14.1149
YOR202W,S2,12/11/11,1,24,14.1148
YOR202W,3,11/19/11,1,13,14.1137
YOR202W,8,11/30/11,16,19,14.1125
YOR202W,add4,4/26/12,16,23,14.1113
YOR202W,9,12/09/11,1,16,14.1101
YOR202W,9,12/09/11,1,3,14.1100
YOR202W,S2,12/11/11,2,24,14.1060
YOR202W,S2,12/11/11,1,22,14.1004
YOR202W,3,11/19/11,14,1,14.1002
YOR202W,7,11/30/11,11,24,14.0996
YOR202W,TS3-37,12/02/11,1,5,14.0977
YOR202W,TS4-RT,12/02/11,16,3,14.0969
YOR202W,11,12/10/11,1,21,14.0957
YOR202W,TS1-37,12/01/11,14,24,14.0950
YOR202W,TS4-37,12/02/11,1,14,14.0928
YOR202W,3,11/19/11,16,10,14.0909
YOR202W,8,11/30/11,16,17,14.0905
YOR202W,3,11/19/11,1,20,14.0751
YOR202W,1,11/29/11,16,8,14.0739
YOR202W,TS1-RT,12/01/11,16,11,14.0721
YOR202W,13,12/11/11,5,1,14.0714
YOR202W,3,11/19/11,16,19,14.0680
YOR202W,S1,11/19/11,15,12,14.0651
YOR202W,11,12/10/11,16,4,14.0647
YOR202W,add1,4/26/12,10,1,14.0641
YOR202W,2,11/29/11,1,24,14.0637
YOR202W,10,12/10/11,16,11,14.0632
YOR202W,TS2-37,12/01/11,1,17,14.0591
YOR202W,3,11/19/11,5,24,14.0550
YOR202W,TS3-37,12/02/11,16,4,14.0527
YOR202W,14,12/11/11,3,24,14.0460
YOR202W,TS3-RT,12/02/11,4,24,14.0459
YOR202W,8,11/30/11,1,24,14.0453
YOR202W,9,12/09/11,16,8,14.0404
YOR202W,TS2-37,12/01/11,16,9,14.0357
YOR202W,TS2-RT,12/01/11,1,2,14.0346
YOR202W,13,12/11/11,12,24,14.0333
YOR202W,TS2-37,12/01/11,1,7,14.0289
YOR202W,rmkDM,06/18/12,15,24,14.0282
YOR202W,TS3-RT,12/02/11,16,15,14.0268
YOR202W,TS1-37,12/01/11,1,8,14.0236
YOR202W,add1,4/26/12,1,5,14.0234
YOR202W,TS4-37,12/02/11,16,12,14.0231
YOR202W,7,11/30/11,7,24,14.0222
YOR202W,5,11/30/11,16,4,14.0221
YOR202W,TS1-RT,12/01/11,16,8,14.0219
YOR202W,2,11/29/11,6,1,14.0206
YOR202W,S2,12/11/11,16,16,14.0160
YOR202W,S1,11/19/11,12,21,14.0150
YOR202W,TS1-37,12/01/11,1,5,14.0113
YOR202W,4,11/29/11,16,8,14.0096
YOR202W,add4,4/26/12,1,12,14.0083
YOR202W,10,12/10/11,16,23,14.0080
YOR202W,TS1-37,12/01/11,16,15,14.0060
YOR202W,S1,11/19/11,2,7,14.0055
YOR202W,TS2-37,12/01/11,8,1,14.0027
YOR202W,10,12/10/11,9,24,14.0015
YOR202W,3,11/19/11,1,6,14.0009
YOR202W,TS1-37,12/01/11,16,14,13.9978
YOR202W,S2,12/11/11,13,1,13.9965
YOR202W,S2,12/11/11,2,5,13.9957
YOR202W,2,11/29/11,16,7,13.9946
YOR202W,8,11/30/11,7,1,13.9927
YOR202W,TS2-37,12/01/11,1,21,13.9919
YOR202W,9,12/09/11,16,10,13.9874
YOR202W,S1,11/19/11,8,2,13.9871
YOR202W,4,11/29/11,16,11,13.9838
YOR202W,TS2-RT,12/01/11,16,5,13.9837
YOR202W,14,12/11/11,4,24,13.9823
YOR202W,11,12/10/11,1,6,13.9807
YOR202W,7,11/30/11,1,21,13.9786
YOR202W,TS1-37,12/01/11,5,24,13.9750
YOR202W,S1,11/19/11,1,15,13.9694
YOR202W,TS3-RT,12/02/11,3,24,13.9684
YOR202W,6,11/30/11,1,3,13.9683
YOR202W,5,11/30/11,16,16,13.9680
YOR202W,TS2-37,12/01/11,16,10,13.9650
YOR202W,add1,4/26/12,12,24,13.9610
YOR202W,TS2-37,12/01/11,16,16,13.9607
YOR202W,1,11/29/11,1,12,13.9591
YOR202W,1,11/29/11,16,15,13.9586
YOR202W,3,11/19/11,15,24,13.9566
YOR202W,12,12/09/11,4,1,13.9542
YOR202W,5,11/30/11,1,23,13.9540
YOR202W,11,12/10/11,1,18,13.9455
YOR202W,S2,12/11/11,2,9,13.9438
YOR202W,7,11/30/11,14,24,13.9437
YOR202W,add4,4/26/12,6,24,13.9417
YOR202W,3,11/19/11,1,14,13.9323
YOR202W,14,12/11/11,16,15,13.9298
YOR202W,S1,11/19/11,5,23,13.9261
YOR202W,TS2-37,12/01/11,1,5,13.9198
YOR202W,S1,11/19/11,10,24,13.9173
YOR202W,TS3-37,12/02/11,1,11,13.9163
YOR202W,5,11/30/11,16,18,13.9157
YOR202W,TS3-RT,12/02/11,2,1,13.9120
YOR202W,9,12/09/11,11,1,13.9098
YOR202W,8,11/30/11,16,9,13.9054
YOR202W,11,12/10/11,1,24,13.9026
YOR202W,TS3-37,12/02/11,1,22,13.9019
YOR202W,7,11/30/11,1,7,13.9015
YOR202W,9,12/09/11,4,24,13.9003
YOR202W,TS4-RT,12/02/11,3,24,13.8953
YOR202W,S2,12/11/11,13,21,13.8952
YOR202W,TS3-37,12/02/11,16,15,13.8930
YOR202W,4,11/29/11,16,15,13.8927
YOR202W,11,12/10/11,1,7,13.8925
YOR202W,TS3-37,12/02/11,1,4,13.8859
YOR202W,3,11/19/11,1,8,13.8853
YOR202W,14,12/11/11,16,19,13.8778
YOR202W,8,11/30/11,13,1,13.8777
YOR202W,TS4-RT,12/02/11,1,9,13.8760
YOR202W,S2,12/11/11,8,7,13.8701
YOR202W,4,11/29/11,16,4,13.8697
YOR202W,add1,4/26/12,2,24,13.8694
YOR202W,10,12/10/11,1,4,13.8611
YOR202W,3,11/19/11,1,18,13.8592
YOR202W,6,11/30/11,13,1,13.8588
YOR202W,S1,11/19/11,1,17,13.8461
YOR202W,TS4-RT,12/02/11,7,1,13.8385
YOR202W,8,11/30/11,16,14,13.8279
YOR202W,3,11/19/11,16,17,13.8276
YOR202W,TS4-37,12/02/11,1,21,13.8239
YOR202W,TS3-RT,12/02/11,1,23,13.8239
YOR202W,TS4-37,12/02/11,1,6,13.8231
YOR202W,TS4-37,12/02/11,16,21,13.8228
YOR202W,TS1-RT,12/01/11,16,13,13.8216
YOR202W,10,12/10/11,16,18,13.8133
YOR202W,9,12/09/11,1,21,13.8096
YOR202W,TS4-RT,12/02/11,16,4,13.8077
YOR202W,10,12/10/11,16,22,13.8072
YOR202W,S1,11/19/11,1,21,13.8051
YOR202W,13,12/11/11,5,24,13.8013
YOR202W,13,12/11/11,16,15,13.8007
YOR202W,add4,4/26/12,1,19,13.7998
YOR202W,TS1-37,12/01/11,1,14,13.7965
YOR202W,TS2-RT,12/01/11,1,18,13.7936
YOR202W,TS1-37,12/01/11,3,24,13.7915
YOR202W,add4,4/26/12,11,24,13.7910
YOR202W,S1,11/19/11,10,1,13.7883
YOR202W,add1,4/26/12,1,1,13.7798
YOR202W,S1,11/19/11,6,24,13.7716
YOR202W,S2,12/11/11,7,21,13.7712
YOR202W,add1,4/26/12,1,7,13.7708
YOR202W,S2,12/11/11,1,5,13.7685
YOR202W,6,11/30/11,5,1,13.7677
YOR202W,2,11/29/11,13,24,13.7666
YOR202W,add4,4/26/12,1,16,13.7649
YOR202W,3,11/19/11,1,3,13.7632
YOR202W,14,12/11/11,15,7,13.7625
YOR202W,TS1-RT,12/01/11,1,17,13.7614
YOR202W,9,12/09/11,8,24,13.7600
YOR202W,TS1-RT,12/01/11,6,24,13.7597
YOR202W,TS4-RT,12/02/11,16,23,13.7562
YOR202W,add1,4/26/12,11,24,13.7520
YOR202W,12,12/09/11,1,7,13.7508
YOR202W,5,11/30/11,1,19,13.7473
YOR202W,TS4-37,12/02/11,16,9,13.7451
YOR202W,5,11/30/11,1,16,13.7437
YOR202W,TS2-RT,12/01/11,3,24,13.7406
YOR202W,4,11/29/11,14,1,13.7261
YOR202W,TS3-RT,12/02/11,1,18,13.7260
YOR202W,4,11/29/11,16,3,13.7240
YOR202W,12,12/09/11,16,14,13.7156
YOR202W,1,11/29/11,6,1,13.7125
YOR202W,3,11/19/11,1,9,13.7104
YOR202W,6,11/30/11,1,6,13.7096
YOR202W,TS1-37,12/01/11,9,24,13.7063
YOR202W,TS1-37,12/01/11,16,21,13.7036
YOR202W,3,11/19/11,1,12,13.6997
YOR202W,3,11/19/11,10,24,13.6912
YOR202W,8,11/30/11,5,24,13.6900
YOR202W,5,11/30/11,16,3,13.6866
YOR202W,TS2-37,12/01/11,16,2,13.6862
YOR202W,TS1-RT,12/01/11,1,9,13.6833
YOR202W,1,11/29/11,16,10,13.6810
YOR202W,rmkDM,06/19/12,2,24,13.6765
YOR202W,8,11/30/11,9,24,13.6663
YOR202W,10,12/10/11,1,19,13.6559
YOR202W,add1,4/26/12,1,3,13.6547
YOR202W,7,11/30/11,1,6,13.6536
YOR202W,3,11/19/11,10,1,13.6512
YOR202W,TS4-RT,12/02/11,1,3,13.6505
YOR202W,13,12/11/11,13,1,13.6460
YOR202W,TS4-37,12/02/11,12,24,13.6454
YOR202W,TS2-37,12/01/11,16,17,13.6443
YOR202W,TS3-37,12/02/11,1,10,13.6442
YOR202W,5,11/30/11,1,6,13.6329
YOR202W,S1,11/19/11,8,1,13.6316
YOR202W,3,11/19/11,1,7,13.6312
YOR202W,TS2-37,12/01/11,10,24,13.6297
YOR202W,TS2-37,12/01/11,8,24,13.6296
YOR202W,TS2-RT,12/01/11,1,3,13.6243
YOR202W,S1,11/19/11,5,12,13.6240
YOR202W,8,11/30/11,16,7,13.6238
YOR202W,TS3-37,12/02/11,5,24,13.6203
YOR202W,TS3-37,12/02/11,6,24,13.6185
YOR202W,rmkDM,06/19/12,16,22,13.6176
YOR202W,TS2-RT,12/01/11,1,12,13.6158
YOR202W,10,12/10/11,4,24,13.6156
YOR202W,2,11/29/11,4,24,13.6110
YOR202W,9,12/09/11,16,17,13.6103
YOR202W,5,11/30/11,16,11,13.6076
YOR202W,13,12/11/11,1,12,13.6058
YOR202W,11,12/10/11,16,6,13.6051
YOR202W,4,11/29/11,4,1,13.6028
YOR202W,S2,12/11/11,1,14,13.6024
YOR202W,2,11/29/11,16,24,13.6024
YOR202W,9,12/09/11,1,17,13.6023
YOR202W,6,11/30/11,1,7,13.5994
YOR202W,S2,12/11/11,1,11,13.5859
YOR202W,11,12/10/11,1,8,13.5847
YOR202W,2,11/29/11,7,24,13.5778
YOR202W,add1,4/26/12,1,12,13.5745
YOR202W,TS4-37,12/02/11,16,24,13.5720
YOR202W,TS4-37,12/02/11,1,17,13.5634
YOR202W,7,11/30/11,16,9,13.5622
YOR202W,11,12/10/11,16,9,13.5608
YOR202W,TS1-RT,12/01/11,16,22,13.5554
YOR202W,TS4-37,12/02/11,5,24,13.5528
YOR202W,1,11/29/11,15,24,13.5516
YOR202W,TS3-RT,12/02/11,16,7,13.5507
YOR202W,5,11/30/11,1,8,13.5505
YOR202W,3,11/19/11,1,17,13.5502
YOR202W,7,11/30/11,1,15,13.5487
YOR202W,8,11/30/11,1,18,13.5482
YOR202W,9,12/09/11,1,22,13.5474
YOR202W,12,12/09/11,1,3,13.5455
YOR202W,add1,4/26/12,1,19,13.5451
YOR202W,S2,12/11/11,5,21,13.5429
YOR202W,7,11/30/11,5,24,13.5413
YOR202W,S2,12/11/11,8,11,13.5383
YOR202W,11,12/10/11,1,17,13.5375
YOR202W,6,11/30/11,16,9,13.5364
YOR202W,9,12/09/11,1,19,13.5170
YOR202W,5,11/30/11,5,24,13.5147
YOR202W,11,12/10/11,16,3,13.5140
YOR202W,TS3-37,12/02/11,13,1,13.5134
YOR202W,4,11/29/11,16,13,13.5071
YOR202W,4,11/29/11,1,23,13.5046
YOR202W,8,11/30/11,11,24,13.5013
YOR202W,2,11/29/11,2,24,13.4965
YOR202W,add1,4/26/12,1,18,13.4950
YOR202W,13,12/11/11,1,7,13.4907
YOR202W,8,11/30/11,16,11,13.4900
YOR202W,TS4-37,12/02/11,1,16,13.4849
YOR202W,13,12/11/11,15,1,13.4790
YOR202W,TS4-37,12/02/11,4,24,13.4747
YOR202W,TS1-RT,12/01/11,1,24,13.4688
YOR202W,add4,4/26/12,13,24,13.4642
YOR202W,TS1-37,12/01/11,16,16,13.4596
YOR202W,3,11/19/11,16,9,13.4592
YOR202W,TS2-RT,12/01/11,14,24,13.4558
YOR202W,TS1-37,12/01/11,16,23,13.4536
YOR202W,3,11/19/11,6,1,13.4515
YOR202W,8,11/30/11,1,19,13.4514
YOR202W,TS1-37,12/01/11,1,18,13.4487
YOR202W,5,11/30/11,1,14,13.4448
YOR202W,11,12/10/11,16,5,13.4405
YOR202W,7,11/30/11,3,1,13.4342
YOR202W,TS1-RT,12/01/11,1,18,13.4323
YOR202W,1,11/29/11,5,24,13.4272
YOR202W,12,12/09/11,8,24,13.4151
YOR202W,6,11/30/11,1,2,13.4131
YOR202W,S1,11/19/11,14,10,13.4129
YOR202W,add1,4/26/12,16,11,13.4122
YOR202W,4,11/29/11,16,14,13.4091
YOR202W,7,11/30/11,1,14,13.4055
YOR202W,TS1-RT,12/01/11,2,24,13.4047
YOR202W,3,11/19/11,4,1,13.4035
YOR202W,TS2-37,12/01/11,10,1,13.4029
YOR202W,12,12/09/11,16,12,13.4027
YOR202W,7,11/30/11,7,1,13.4017
YOR202W,6,11/30/11,16,7,13.3991
YOR202W,S1,11/19/11,3,18,13.3965
YOR202W,11,12/10/11,6,24,13.3945
YOR202W,S1,11/19/11,16,21,13.3924
YOR202W,13,12/11/11,1,5,13.3901
YOR202W,14,12/11/11,15,3,13.3886
YOR202W,4,11/29/11,1,14,13.3884
YOR202W,14,12/11/11,15,1,13.3853
YOR202W,TS3-37,12/02/11,1,18,13.3843
YOR202W,TS2-37,12/01/11,16,1,13.3806
YOR202W,11,12/10/11,1,11,13.3790
YOR202W,6,11/30/11,7,24,13.3756
YOR202W,12,12/09/11,1,9,13.3753
YOR202W,14,12/11/11,13,24,13.3719
YOR202W,1,11/29/11,7,24,13.3597
YOR202W,TS4-RT,12/02/11,16,21,13.3519
YOR202W,4,11/29/11,8,1,13.3517
YOR202W,11,12/10/11,16,23,13.3502
YOR202W,S2,12/11/11,1,20,13.3444
YOR202W,3,11/19/11,16,21,13.3413
YOR202W,S1,11/19/11,6,23,13.3410
YOR202W,4,11/29/11,1,13,13.3312
YOR202W,TS1-RT,12/01/11,16,10,13.3290
YOR202W,7,11/30/11,1,19,13.3287
YOR202W,2,11/29/11,16,21,13.3285
YOR202W,TS1-37,12/01/11,1,15,13.3274
YOR202W,7,11/30/11,9,1,13.3223
YOR202W,4,11/29/11,15,24,13.3222
YOR202W,TS4-RT,12/02/11,1,16,13.3182
YOR202W,S2,12/11/11,13,17,13.3163
YOR202W,14,12/11/11,13,1,13.3150
YOR202W,7,11/30/11,1,11,13.3139
YOR202W,1,11/29/11,9,24,13.3130
YOR202W,TS3-37,12/02/11,8,24,13.3119
YOR202W,TS1-37,12/01/11,1,17,13.3081
YOR202W,14,12/11/11,16,3,13.3072
YOR202W,TS2-RT,12/01/11,16,23,13.3065
YOR202W,4,11/29/11,9,24,13.3056
YOR202W,S2,12/11/11,1,3,13.3047
YOR202W,12,12/09/11,16,17,13.3016
YOR202W,4,11/29/11,16,16,13.2982
YOR202W,14,12/11/11,9,24,13.2973
YOR202W,TS2-RT,12/01/11,16,3,13.2958
YOR202W,14,12/11/11,4,1,13.2948
YOR202W,1,11/29/11,1,22,13.2926
YOR202W,4,11/29/11,1,11,13.2917
YOR202W,TS2-37,12/01/11,16,12,13.2894
YOR202W,8,11/30/11,1,12,13.2885
YOR202W,add1,4/26/12,1,8,13.2883
YOR202W,S2,12/11/11,16,8,13.2765
YOR202W,9,12/09/11,5,24,13.2743
YOR202W,7,11/30/11,15,24,13.2699
YOR202W,11,12/10/11,4,1,13.2684
YOR202W,12,12/09/11,1,12,13.2675
YOR202W,TS4-RT,12/02/11,16,13,13.2576
YOR202W,9,12/09/11,3,24,13.2545
YOR202W,12,12/09/11,14,24,13.2492
YOR202W,TS2-37,12/01/11,4,1,13.2459
YOR202W,10,12/10/11,16,8,13.2436
YOR202W,S2,12/11/11,1,23,13.2411
YOR202W,5,11/30/11,1,24,13.2407
YOR202W,1,11/29/11,12,1,13.2396
YOR202W,TS4-37,12/02/11,1,22,13.2384
YOR202W,4,11/29/11,1,17,13.2375
YOR202W,9,12/09/11,10,24,13.2371
YOR202W,6,11/30/11,1,22,13.2367
YOR202W,S1,11/19/11,5,19,13.2366
YOR202W,11,12/10/11,16,8,13.2362
YOR202W,8,11/30/11,1,17,13.2340
YOR202W,6,11/30/11,11,1,13.2299
YOR202W,1,11/29/11,16,9,13.2290
YOR202W,13,12/11/11,1,14,13.2274
YOR202W,9,12/09/11,12,1,13.2257
YOR202W,11,12/10/11,1,20,13.2125
YOR202W,TS4-RT,12/02/11,13,24,13.2098
YOR202W,11,12/10/11,16,17,13.2052
YOR202W,rmkDM,06/19/12,16,15,13.2034
YOR202W,5,11/30/11,1,4,13.2026
YOR202W,TS4-37,12/02/11,1,4,13.2024
YOR202W,9,12/09/11,1,12,13.1976
YOR202W,10,12/10/11,1,12,13.1849
YOR202W,7,11/30/11,13,24,13.1797
YOR202W,S1,11/19/11,12,24,13.1751
YOR202W,1,11/29/11,16,1,13.1746
YOR202W,12,12/09/11,16,4,13.1685
YOR202W,8,11/30/11,1,3,13.1655
YOR202W,TS1-RT,12/01/11,1,6,13.1609
YOR202W,TS1-RT,12/01/11,16,14,13.1606
YOR202W,TS3-RT,12/02/11,16,11,13.1599
YOR202W,5,11/30/11,16,22,13.1595
YOR202W,8,11/30/11,1,5,13.1574
YOR202W,add1,4/26/12,1,2,13.1469
YOR202W,10,12/10/11,16,12,13.1382
YOR202W,S1,11/19/11,13,1,13.1343
YOR202W,rmkDM,06/18/12,1,23,13.1341
YOR202W,S1,11/19/11,15,15,13.1335
YOR202W,13,12/11/11,16,7,13.1328
YOR202W,9,12/09/11,13,24,13.1304
YOR202W,TS2-37,12/01/11,14,1,13.1272
YOR202W,14,12/11/11,8,1,13.1255
YOR202W,8,11/30/11,4,1,13.1222
YOR202W,TS3-37,12/02/11,11,1,13.1219
YOR202W,12,12/09/11,10,24,13.1177
YOR202W,6,11/30/11,1,10,13.1123
YOR202W,TS1-RT,12/01/11,1,13,13.1119
YOR202W,rmkDM,06/19/12,16,23,13.1067
YOR202W,TS1-37,12/01/11,1,22,13.1051
YOR202W,14,12/11/11,16,11,13.1032
YOR202W,4,11/29/11,1,15,13.1023
YOR202W,S2,12/11/11,16,6,13.0989
YOR202W,11,12/10/11,1,19,13.0936
YOR202W,7,11/30/11,8,1,13.0930
YOR202W,S2,12/11/11,4,18,13.0920
YOR202W,9,12/09/11,14,1,13.0819
YOR202W,TS1-37,12/01/11,1,13,13.0814
YOR202W,12,12/09/11,11,1,13.0738
YOR202W,14,12/11/11,16,23,13.0698
YOR202W,6,11/30/11,16,6,13.0666
YOR202W,7,11/30/11,16,2,13.0634
YOR202W,7,11/30/11,16,23,13.0623
YOR202W,TS1-37,12/01/11,1,16,13.0463
YOR202W,11,12/10/11,14,24,13.0232
YOR202W,9,12/09/11,11,24,13.0133
YOR202W,14,12/11/11,10,24,13.0122
YOR202W,TS1-37,12/01/11,16,18,13.0121
YOR202W,10,12/10/11,16,10,13.0102
YOR202W,S1,11/19/11,10,19,13.0077
YOR202W,TS1-RT,12/01/11,16,18,13.0010
YOR202W,6,11/30/11,1,5,12.9989
YOR202W,TS2-37,12/01/11,16,21,12.9947
YOR202W,8,11/30/11,1,22,12.9934
YOR202W,TS4-RT,12/02/11,10,1,12.9929
YOR202W,10,12/10/11,12,24,12.9904
YOR202W,14,12/11/11,7,1,12.9896
YOR202W,TS3-RT,12/02/11,16,12,12.9888
YOR202W,TS4-RT,12/02/11,1,2,12.9873
YOR202W,3,11/19/11,1,21,12.9852
YOR202W,14,12/11/11,1,19,12.9851
YOR202W,rmkDM,06/19/12,16,17,12.9849
YOR202W,1,11/29/11,1,19,12.9796
YOR202W,4,11/29/11,10,1,12.9740
YOR202W,12,12/09/11,1,17,12.9677
YOR202W,TS4-37,12/02/11,16,3,12.9663
YOR202W,1,11/29/11,4,1,12.9617
YOR202W,7,11/30/11,1,17,12.9610
YOR202W,14,12/11/11,1,21,12.9608
YOR202W,add4,4/26/12,1,11,12.9508
YOR202W,14,12/11/11,5,1,12.9498
YOR202W,14,12/11/11,3,1,12.9483
YOR202W,10,12/10/11,16,14,12.9477
YOR202W,1,11/29/11,1,14,12.9468
YOR202W,7,11/30/11,1,5,12.9453
YOR202W,TS4-37,12/02/11,2,24,12.9416
YOR202W,6,11/30/11,1,1,12.9365
YOR202W,8,11/30/11,16,23,12.9356
YOR202W,13,12/11/11,2,1,12.9325
YOR202W,3,11/19/11,9,24,12.9296
YOR202W,1,11/29/11,14,24,12.9286
YOR202W,TS1-RT,12/01/11,16,23,12.9240
YOR202W,TS3-37,12/02/11,4,24,12.9223
YOR202W,14,12/11/11,16,17,12.9211
YOR202W,6,11/30/11,16,21,12.9144
YOR202W,TS3-RT,12/02/11,1,19,12.9101
YOR202W,4,11/29/11,16,24,12.9095
YOR202W,3,11/19/11,7,24,12.9068
YOR202W,TS1-RT,12/01/11,1,19,12.9061
YOR202W,S2,12/11/11,9,14,12.9049
YOR202W,rmkDM,06/19/12,12,24,12.9040
YOR202W,1,11/29/11,1,9,12.9016
YOR202W,TS4-37,12/02/11,1,19,12.9014
YOR202W,3,11/19/11,1,15,12.9010
YOR202W,TS4-37,12/02/11,13,1,12.9002
YOR202W,8,11/30/11,1,15,12.8991
YOR202W,TS4-37,12/02/11,3,24,12.8962
YOR202W,13,12/11/11,1,18,12.8915
YOR202W,TS1-37,12/01/11,16,9,12.8803
YOR202W,13,12/11/11,1,8,12.8788
YOR202W,3,11/19/11,1,22,12.8741
YOR202W,S1,11/19/11,11,14,12.8686
YOR202W,8,11/30/11,1,14,12.8683
YOR202W,TS4-37,12/02/11,16,23,12.8641
YOR202W,3,11/19/11,16,23,12.8612
YOR202W,7,11/30/11,8,24,12.8607
YOR202W,8,11/30/11,14,1,12.8577
YOR202W,14,12/11/11,1,16,12.8539
YOR202W,S1,11/19/11,1,20,12.8501
YOR202W,S1,11/19/11,1,18,12.8482
YOR202W,12,12/09/11,16,8,12.8481
YOR202W,12,12/09/11,16,16,12.8477
YOR202W,10,12/10/11,1,8,12.8425
YOR202W,4,11/29/11,16,9,12.8287
YOR202W,add4,4/26/12,5,24,12.8274
YOR202W,2,11/29/11,12,24,12.8191
YOR202W,10,12/10/11,16,17,12.8177
YOR202W,12,12/09/11,1,2,12.8131
YOR202W,6,11/30/11,16,10,12.8087
YOR202W,TS3-RT,12/02/11,5,24,12.8079
YOR202W,11,12/10/11,16,22,12.8057
YOR202W,rmkDM,06/19/12,4,24,12.8040
YOR202W,8,11/30/11,6,24,12.8033
YOR202W,14,12/11/11,16,12,12.7994
