ORF,plate,date,row,col,distance
YOR202W,TS1-RT,12/01/11,1,17,139.5366
YOR202W,TS2-37,12/01/11,10,1,139.4938
YOR202W,add1,4/26/12,1,7,139.4639
YOR202W,TS4-RT,12/02/11,1,23,139.3898
YOR202W,2,11/29/11,16,18,139.3555
YOR202W,10,12/10/11,16,17,139.2738
YOR202W,11,12/10/11,16,6,139.2711
YOR202W,add1,4/26/12,1,8,139.1696
YOR202W,11,12/10/11,5,1,139.0240
YOR202W,5,11/30/11,5,24,139.0211
YOR202W,TS3-RT,12/02/11,16,1,139.0063
YOR202W,10,12/10/11,11,1,138.8653
YOR202W,TS2-RT,12/01/11,7,24,138.8560
YOR202W,TS2-37,12/01/11,16,18,138.8307
YOR202W,S2,12/11/11,7,24,138.8271
YOR202W,TS1-37,12/01/11,4,1,138.8112
YOR202W,8,11/30/11,16,5,138.8016
YOR202W,S2,12/11/11,1,13,138.7317
YOR202W,TS3-37,12/02/11,5,24,138.7146
YOR202W,10,12/10/11,1,3,138.6712
YOR202W,TS3-RT,12/02/11,1,19,138.6373
YOR202W,TS4-RT,12/02/11,1,14,138.5147
YOR202W,1,11/29/11,1,16,138.4906
YOR202W,S1,11/19/11,2,1,138.4772
YOR202W,TS2-37,12/01/11,16,1,138.4461
YOR202W,TS2-37,12/01/11,5,1,138.3132
YOR202W,TS2-RT,12/01/11,16,21,138.2556
YOR202W,14,12/11/11,6,24,138.1197
YOR202W,S2,12/11/11,9,14,138.0627
YOR202W,3,11/19/11,1,18,138.0420
YOR202W,TS2-RT,12/01/11,16,20,138.0325
YOR202W,add1,4/26/12,1,2,138.0047
YOR202W,S1,11/19/11,16,15,137.9915
YOR202W,S1,11/19/11,6,24,137.9914
YOR202W,S2,12/11/11,13,17,137.9804
YOR202W,4,11/29/11,16,13,137.9470
YOR202W,S2,12/11/11,16,17,137.9443
YOR202W,S1,11/19/11,16,12,137.9366
YOR202W,S2,12/11/11,3,13,137.7966
YOR202W,TS4-37,12/02/11,8,1,137.7791
YOR202W,TS2-RT,12/01/11,1,1,137.7750
YOR202W,S1,11/19/11,4,1,137.7517
YOR202W,6,11/30/11,1,13,137.7453
YOR202W,6,11/30/11,9,1,137.7364
YOR202W,TS4-37,12/02/11,10,1,137.5861
YOR202W,8,11/30/11,15,1,137.5811
YOR202W,1,11/29/11,1,5,137.5647
YOR202W,2,11/29/11,1,23,137.5374
YOR202W,3,11/19/11,1,10,137.4183
YOR202W,TS1-37,12/01/11,16,11,137.4155
YOR202W,2,11/29/11,8,1,137.4029
YOR202W,10,12/10/11,1,1,137.4002
YOR202W,8,11/30/11,5,24,137.2969
YOR202W,7,11/30/11,1,20,137.2206
YOR202W,TS2-37,12/01/11,12,24,137.2126
YOR202W,13,12/11/11,1,5,137.1896
YOR202W,6,11/30/11,1,23,137.1094
YOR202W,7,11/30/11,8,24,137.0969
YOR202W,TS4-RT,12/02/11,7,24,137.0369
YOR202W,3,11/19/11,16,3,136.8498
YOR202W,TS2-RT,12/01/11,1,16,136.8481
YOR202W,TS3-RT,12/02/11,7,1,136.8296
YOR202W,8,11/30/11,16,7,136.6929
YOR202W,12,12/09/11,1,14,136.6923
YOR202W,TS2-37,12/01/11,1,7,136.6521
YOR202W,10,12/10/11,1,16,136.6155
YOR202W,13,12/11/11,7,1,136.5644
YOR202W,S2,12/11/11,11,24,136.5418
YOR202W,TS2-37,12/01/11,8,24,136.4867
YOR202W,13,12/11/11,1,12,136.3609
YOR202W,9,12/09/11,5,1,136.3473
YOR202W,TS2-37,12/01/11,16,8,136.3182
YOR202W,TS4-RT,12/02/11,16,18,136.2472
YOR202W,TS3-37,12/02/11,16,11,136.2068
YOR202W,add4,4/26/12,15,1,135.9923
YOR202W,2,11/29/11,16,15,135.9677
YOR202W,TS2-37,12/01/11,16,11,135.9612
YOR202W,TS3-RT,12/02/11,16,10,135.8410
YOR202W,4,11/29/11,16,6,135.8211
YOR202W,TS2-RT,12/01/11,16,19,135.8211
YOR202W,2,11/29/11,1,10,135.8154
YOR202W,8,11/30/11,6,1,135.8095
YOR202W,TS4-RT,12/02/11,1,6,135.8091
YOR202W,5,11/30/11,3,1,135.6994
YOR202W,TS3-RT,12/02/11,12,1,135.6870
YOR202W,TS2-RT,12/01/11,1,9,135.6756
YOR202W,4,11/29/11,12,1,135.6696
YOR202W,5,11/30/11,1,24,135.5610
YOR202W,S2,12/11/11,4,13,135.4426
YOR202W,add1,4/26/12,16,13,135.4399
YOR202W,add4,4/26/12,1,15,135.4360
YOR202W,S2,12/11/11,4,23,135.2650
YOR202W,S1,11/19/11,2,19,135.2568
YOR202W,7,11/30/11,11,24,135.0875
YOR202W,TS2-RT,12/01/11,1,19,135.0075
YOR202W,4,11/29/11,16,14,134.9669
YOR202W,3,11/19/11,3,1,134.9662
YOR202W,TS4-RT,12/02/11,1,13,134.8661
YOR202W,TS4-RT,12/02/11,10,24,134.8029
YOR202W,S2,12/11/11,1,20,134.7932
YOR202W,7,11/30/11,1,10,134.7713
YOR202W,S2,12/11/11,13,14,134.6528
YOR202W,11,12/10/11,16,15,134.6437
YOR202W,TS3-37,12/02/11,1,19,134.6435
YOR202W,12,12/09/11,12,24,134.6098
YOR202W,11,12/10/11,1,11,134.5673
YOR202W,1,11/29/11,1,24,134.5655
YOR202W,3,11/19/11,13,24,134.5234
YOR202W,add1,4/26/12,1,17,134.5217
YOR202W,6,11/30/11,5,1,134.4399
YOR202W,TS3-RT,12/02/11,1,21,134.4178
YOR202W,13,12/11/11,5,1,134.3482
YOR202W,TS3-37,12/02/11,1,16,134.3044
YOR202W,TS3-37,12/02/11,16,19,134.2536
YOR202W,TS2-37,12/01/11,2,24,134.2512
YOR202W,5,11/30/11,6,24,134.1899
YOR202W,10,12/10/11,1,9,134.1654
YOR202W,2,11/29/11,16,1,134.1506
YOR202W,4,11/29/11,16,19,134.1326
YOR202W,S2,12/11/11,8,1,134.0783
YOR202W,add4,4/26/12,2,1,134.0684
YOR202W,TS4-RT,12/02/11,1,1,134.0397
YOR202W,S2,12/11/11,8,24,133.9932
YOR202W,S2,12/11/11,15,10,133.9875
YOR202W,11,12/10/11,16,5,133.8841
YOR202W,TS1-37,12/01/11,16,3,133.8387
YOR202W,TS3-RT,12/02/11,2,1,133.7677
YOR202W,14,12/11/11,9,1,133.6722
YOR202W,2,11/29/11,6,1,133.6496
YOR202W,12,12/09/11,16,21,133.6438
YOR202W,S1,11/19/11,16,17,133.5919
YOR202W,12,12/09/11,16,8,133.5886
YOR202W,TS2-37,12/01/11,6,24,133.5709
YOR202W,TS3-37,12/02/11,1,17,133.5658
YOR202W,TS2-37,12/01/11,11,24,133.5590
YOR202W,13,12/11/11,1,22,133.5125
YOR202W,14,12/11/11,1,15,133.4960
YOR202W,add4,4/26/12,1,13,133.4449
YOR202W,8,11/30/11,16,19,133.4264
YOR202W,2,11/29/11,16,16,133.4066
YOR202W,9,12/09/11,4,1,133.3985
YOR202W,2,11/29/11,1,14,133.3852
YOR202W,TS4-37,12/02/11,1,2,133.3703
YOR202W,5,11/30/11,1,5,133.2857
YOR202W,S2,12/11/11,6,19,133.2137
YOR202W,TS3-RT,12/02/11,16,5,133.1975
YOR202W,12,12/09/11,16,3,133.0555
YOR202W,TS4-37,12/02/11,12,1,132.9710
YOR202W,TS2-RT,12/01/11,1,11,132.9609
YOR202W,7,11/30/11,15,1,132.9512
YOR202W,14,12/11/11,1,18,132.9468
YOR202W,TS1-RT,12/01/11,12,24,132.9467
YOR202W,8,11/30/11,1,5,132.8395
YOR202W,4,11/29/11,16,4,132.8107
YOR202W,TS1-37,12/01/11,16,14,132.7092
YOR202W,TS2-RT,12/01/11,16,5,132.5984
YOR202W,TS2-RT,12/01/11,1,17,132.5824
YOR202W,add4,4/26/12,1,21,132.5742
YOR202W,1,11/29/11,1,19,132.5275
YOR202W,TS1-RT,12/01/11,16,8,132.4982
YOR202W,rmkDM,06/18/12,13,24,132.4945
YOR202W,S1,11/19/11,16,11,132.3502
YOR202W,13,12/11/11,1,6,132.2360
YOR202W,TS3-37,12/02/11,1,21,132.1976
YOR202W,add4,4/26/12,6,24,132.1439
YOR202W,11,12/10/11,3,1,132.1064
YOR202W,8,11/30/11,1,3,132.0193
YOR202W,TS2-RT,12/01/11,16,11,131.9786
YOR202W,S1,11/19/11,16,14,131.9327
YOR202W,S2,12/11/11,3,10,131.8936
YOR202W,S1,11/19/11,1,4,131.8203
YOR202W,9,12/09/11,16,9,131.8012
YOR202W,4,11/29/11,16,3,131.7953
YOR202W,2,11/29/11,12,24,131.7807
YOR202W,5,11/30/11,16,16,131.7744
YOR202W,TS2-RT,12/01/11,16,9,131.7628
YOR202W,TS3-37,12/02/11,16,17,131.6877
YOR202W,9,12/09/11,16,14,131.5992
YOR202W,TS2-37,12/01/11,16,21,131.5429
YOR202W,S2,12/11/11,16,7,131.5353
YOR202W,add1,4/26/12,16,9,131.5081
YOR202W,14,12/11/11,1,9,131.4963
YOR202W,4,11/29/11,1,24,131.4962
YOR202W,S2,12/11/11,1,10,131.4857
YOR202W,TS2-37,12/01/11,16,3,131.4601
YOR202W,TS1-RT,12/01/11,16,22,131.4379
YOR202W,8,11/30/11,1,11,131.4174
YOR202W,S2,12/11/11,14,5,131.3488
YOR202W,TS1-RT,12/01/11,15,24,131.2817
YOR202W,11,12/10/11,3,24,131.2713
YOR202W,3,11/19/11,2,1,131.2487
YOR202W,TS1-37,12/01/11,1,1,131.2373
YOR202W,4,11/29/11,16,16,131.2283
YOR202W,TS1-RT,12/01/11,3,24,131.2236
YOR202W,3,11/19/11,16,20,131.2052
YOR202W,TS4-37,12/02/11,2,24,131.1980
YOR202W,7,11/30/11,1,19,131.1929
YOR202W,9,12/09/11,16,23,131.1762
YOR202W,TS1-37,12/01/11,10,1,131.1162
YOR202W,TS1-37,12/01/11,5,24,131.1149
YOR202W,13,12/11/11,15,24,131.1016
YOR202W,14,12/11/11,16,3,131.0278
YOR202W,11,12/10/11,15,24,130.9670
YOR202W,add1,4/26/12,1,5,130.9650
YOR202W,TS2-37,12/01/11,6,1,130.9633
YOR202W,S2,12/11/11,5,24,130.9128
YOR202W,13,12/11/11,2,24,130.9083
YOR202W,S2,12/11/11,5,21,130.8752
YOR202W,7,11/30/11,1,13,130.8704
YOR202W,S2,12/11/11,13,1,130.8188
YOR202W,12,12/09/11,5,24,130.8135
YOR202W,14,12/11/11,1,14,130.8042
YOR202W,14,12/11/11,11,24,130.7887
YOR202W,2,11/29/11,16,3,130.6999
YOR202W,3,11/19/11,16,21,130.6983
YOR202W,TS3-RT,12/02/11,1,10,130.6927
YOR202W,TS2-RT,12/01/11,1,12,130.6852
YOR202W,TS1-RT,12/01/11,7,24,130.5811
YOR202W,TS2-37,12/01/11,16,13,130.5595
YOR202W,11,12/10/11,1,12,130.5587
YOR202W,2,11/29/11,7,24,130.5260
YOR202W,7,11/30/11,11,1,130.5223
YOR202W,5,11/30/11,1,2,130.4499
YOR202W,S1,11/19/11,2,15,130.4098
YOR202W,3,11/19/11,1,5,130.3611
YOR202W,9,12/09/11,1,20,130.3547
YOR202W,13,12/11/11,13,1,130.3453
YOR202W,TS3-37,12/02/11,3,1,130.2909
YOR202W,TS4-37,12/02/11,1,17,130.2730
YOR202W,add4,4/26/12,16,3,130.1916
YOR202W,S2,12/11/11,3,19,130.1777
YOR202W,TS2-37,12/01/11,14,1,130.1327
YOR202W,TS2-37,12/01/11,12,1,130.1311
YOR202W,TS1-RT,12/01/11,16,13,130.0933
YOR202W,1,11/29/11,16,12,130.0777
YOR202W,TS4-RT,12/02/11,16,2,130.0720
YOR202W,10,12/10/11,10,1,130.0558
YOR202W,TS3-37,12/02/11,15,1,130.0190
YOR202W,6,11/30/11,1,5,129.9105
YOR202W,TS4-37,12/02/11,1,14,129.7669
YOR202W,S2,12/11/11,16,22,129.7296
YOR202W,TS1-37,12/01/11,1,7,129.7206
YOR202W,TS4-RT,12/02/11,1,20,129.7000
YOR202W,4,11/29/11,1,2,129.6689
YOR202W,11,12/10/11,1,16,129.6604
YOR202W,8,11/30/11,3,1,129.6571
YOR202W,TS2-37,12/01/11,14,24,129.6466
YOR202W,4,11/29/11,8,24,129.5967
YOR202W,9,12/09/11,9,24,129.5941
YOR202W,TS3-RT,12/02/11,16,18,129.5455
YOR202W,TS4-37,12/02/11,16,4,129.5003
YOR202W,TS4-RT,12/02/11,1,22,129.4367
YOR202W,5,11/30/11,9,24,129.4107
YOR202W,3,11/19/11,7,24,129.3790
YOR202W,TS1-RT,12/01/11,1,16,129.3332
YOR202W,S2,12/11/11,16,23,129.2501
YOR202W,TS2-37,12/01/11,16,24,129.2435
YOR202W,S2,12/11/11,1,18,129.2280
YOR202W,10,12/10/11,1,2,129.1088
YOR202W,TS3-37,12/02/11,1,10,129.0653
YOR202W,10,12/10/11,16,21,129.0229
YOR202W,6,11/30/11,1,8,128.9698
YOR202W,rmkDM,06/19/12,16,17,128.9185
YOR202W,4,11/29/11,1,14,128.9090
YOR202W,1,11/29/11,16,11,128.8636
YOR202W,9,12/09/11,16,12,128.8545
YOR202W,TS2-37,12/01/11,10,24,128.8533
YOR202W,TS3-RT,12/02/11,14,1,128.7959
YOR202W,14,12/11/11,3,1,128.6721
YOR202W,S2,12/11/11,4,20,128.6445
YOR202W,7,11/30/11,13,1,128.6165
YOR202W,11,12/10/11,16,11,128.6078
YOR202W,TS1-RT,12/01/11,10,24,128.5747
YOR202W,S2,12/11/11,9,23,128.5736
YOR202W,TS2-37,12/01/11,16,6,128.5504
YOR202W,4,11/29/11,16,21,128.4962
YOR202W,add4,4/26/12,16,21,128.4342
YOR202W,TS2-37,12/01/11,16,4,128.4238
YOR202W,S2,12/11/11,13,24,128.3976
YOR202W,TS3-37,12/02/11,1,11,128.3791
YOR202W,8,11/30/11,13,1,128.3420
YOR202W,13,12/11/11,1,1,128.3121
YOR202W,TS1-37,12/01/11,16,9,128.2518
YOR202W,TS3-RT,12/02/11,1,14,128.2233
YOR202W,TS3-RT,12/02/11,16,20,128.2034
YOR202W,TS3-37,12/02/11,16,13,128.1941
YOR202W,TS2-RT,12/01/11,6,24,128.1534
YOR202W,TS1-RT,12/01/11,16,4,128.1530
YOR202W,TS4-RT,12/02/11,16,11,128.1166
YOR202W,S1,11/19/11,16,13,128.0839
YOR202W,TS3-37,12/02/11,16,15,128.0063
YOR202W,4,11/29/11,16,11,127.9961
YOR202W,TS4-RT,12/02/11,4,1,127.9442
YOR202W,14,12/11/11,9,24,127.9258
YOR202W,TS4-RT,12/02/11,8,1,127.9185
YOR202W,3,11/19/11,16,5,127.9043
YOR202W,S2,12/11/11,16,10,127.8003
YOR202W,rmkDM,06/19/12,16,22,127.7768
YOR202W,S2,12/11/11,2,5,127.6268
YOR202W,TS1-RT,12/01/11,5,24,127.6163
YOR202W,TS2-RT,12/01/11,1,15,127.6139
YOR202W,TS2-37,12/01/11,4,1,127.6132
YOR202W,S2,12/11/11,12,12,127.5506
YOR202W,12,12/09/11,16,15,127.4975
YOR202W,add4,4/26/12,16,14,127.4881
YOR202W,S2,12/11/11,16,11,127.4850
YOR202W,TS1-RT,12/01/11,1,20,127.4669
YOR202W,TS4-37,12/02/11,1,11,127.4564
YOR202W,3,11/19/11,16,12,127.4478
YOR202W,11,12/10/11,16,10,127.3775
YOR202W,13,12/11/11,13,24,127.3240
YOR202W,S1,11/19/11,16,3,127.2478
YOR202W,TS3-37,12/02/11,16,4,127.1740
YOR202W,S2,12/11/11,9,24,127.1333
YOR202W,11,12/10/11,1,4,127.0929
YOR202W,TS1-37,12/01/11,8,1,127.0740
YOR202W,TS3-RT,12/02/11,3,24,127.0528
YOR202W,10,12/10/11,16,8,127.0415
YOR202W,13,12/11/11,4,24,127.0399
YOR202W,1,11/29/11,1,22,127.0103
YOR202W,TS3-RT,12/02/11,6,1,127.0024
YOR202W,4,11/29/11,10,24,126.9997
YOR202W,TS1-RT,12/01/11,9,24,126.9858
YOR202W,TS3-37,12/02/11,1,1,126.9505
YOR202W,TS4-37,12/02/11,5,1,126.9039
YOR202W,S2,12/11/11,10,24,126.8843
YOR202W,2,11/29/11,16,17,126.8781
YOR202W,3,11/19/11,16,4,126.8499
YOR202W,10,12/10/11,10,24,126.8080
YOR202W,2,11/29/11,16,19,126.7560
YOR202W,6,11/30/11,1,4,126.7517
YOR202W,TS3-RT,12/02/11,12,24,126.7310
YOR202W,4,11/29/11,1,11,126.7053
YOR202W,S1,11/19/11,16,7,126.6166
YOR202W,8,11/30/11,9,24,126.6150
YOR202W,1,11/29/11,8,1,126.6130
YOR202W,TS4-37,12/02/11,2,1,126.5069
YOR202W,TS3-RT,12/02/11,11,24,126.5063
YOR202W,3,11/19/11,1,9,126.4593
YOR202W,S2,12/11/11,16,9,126.3697
YOR202W,2,11/29/11,3,1,126.3691
YOR202W,5,11/30/11,7,24,126.3328
YOR202W,TS3-RT,12/02/11,16,6,126.3030
YOR202W,TS3-RT,12/02/11,14,24,126.2919
YOR202W,TS4-37,12/02/11,16,9,126.2862
YOR202W,9,12/09/11,1,6,126.2729
YOR202W,3,11/19/11,11,1,126.2634
YOR202W,8,11/30/11,16,22,126.2560
YOR202W,S2,12/11/11,13,3,126.2517
YOR202W,10,12/10/11,16,14,126.2514
YOR202W,6,11/30/11,1,17,126.2316
YOR202W,TS3-37,12/02/11,1,9,126.2302
YOR202W,TS4-RT,12/02/11,1,16,126.1859
YOR202W,5,11/30/11,16,18,126.1565
YOR202W,6,11/30/11,7,1,126.1513
YOR202W,13,12/11/11,1,8,126.1045
YOR202W,13,12/11/11,1,7,126.1007
YOR202W,3,11/19/11,1,4,126.1000
YOR202W,13,12/11/11,2,1,126.0861
YOR202W,3,11/19/11,1,15,126.0308
YOR202W,TS3-RT,12/02/11,1,23,126.0286
YOR202W,13,12/11/11,1,3,126.0106
YOR202W,TS1-RT,12/01/11,4,24,126.0002
YOR202W,4,11/29/11,11,1,125.9926
YOR202W,1,11/29/11,16,7,125.9805
YOR202W,9,12/09/11,2,24,125.9536
YOR202W,14,12/11/11,3,24,125.9195
YOR202W,2,11/29/11,16,22,125.9067
YOR202W,8,11/30/11,8,1,125.8902
YOR202W,TS4-37,12/02/11,1,21,125.8792
YOR202W,11,12/10/11,14,24,125.7747
YOR202W,TS2-RT,12/01/11,1,23,125.7627
YOR202W,3,11/19/11,1,16,125.7327
YOR202W,TS1-37,12/01/11,9,24,125.7321
YOR202W,8,11/30/11,13,24,125.6992
YOR202W,4,11/29/11,1,22,125.6913
YOR202W,TS2-RT,12/01/11,5,24,125.6614
YOR202W,add1,4/26/12,1,21,125.6464
YOR202W,3,11/19/11,16,9,125.5715
YOR202W,TS3-37,12/02/11,16,7,125.5245
YOR202W,9,12/09/11,16,24,125.5048
YOR202W,14,12/11/11,1,24,125.5026
YOR202W,S2,12/11/11,15,1,125.4914
YOR202W,8,11/30/11,15,24,125.4446
YOR202W,TS2-RT,12/01/11,1,3,125.4321
YOR202W,5,11/30/11,15,1,125.4178
YOR202W,6,11/30/11,1,10,125.3752
YOR202W,10,12/10/11,16,16,125.2894
YOR202W,14,12/11/11,15,1,125.2239
YOR202W,9,12/09/11,1,14,125.1506
YOR202W,10,12/10/11,16,1,125.1213
YOR202W,TS3-37,12/02/11,16,3,125.1016
YOR202W,TS4-RT,12/02/11,1,15,125.0599
YOR202W,TS4-RT,12/02/11,1,7,125.0494
YOR202W,2,11/29/11,16,6,125.0457
YOR202W,11,12/10/11,4,1,125.0154
YOR202W,11,12/10/11,1,7,124.9736
YOR202W,TS3-37,12/02/11,11,24,124.9583
YOR202W,10,12/10/11,16,19,124.9377
YOR202W,11,12/10/11,10,24,124.8740
YOR202W,10,12/10/11,16,9,124.8689
YOR202W,TS2-RT,12/01/11,3,24,124.8566
YOR202W,TS1-RT,12/01/11,8,24,124.8562
YOR202W,add4,4/26/12,16,20,124.8073
YOR202W,TS3-RT,12/02/11,1,2,124.7741
YOR202W,10,12/10/11,14,1,124.7337
YOR202W,TS4-37,12/02/11,3,1,124.7071
YOR202W,TS3-37,12/02/11,1,20,124.6542
YOR202W,14,12/11/11,5,1,124.5844
YOR202W,TS1-RT,12/01/11,6,24,124.5549
YOR202W,3,11/19/11,16,11,124.5477
YOR202W,14,12/11/11,16,11,124.5327
YOR202W,S2,12/11/11,2,24,124.5073
YOR202W,4,11/29/11,14,1,124.5065
YOR202W,8,11/30/11,1,8,124.4520
YOR202W,3,11/19/11,1,7,124.3759
YOR202W,2,11/29/11,16,20,124.3511
YOR202W,S2,12/11/11,1,16,124.3132
YOR202W,TS3-37,12/02/11,1,15,124.2840
YOR202W,add4,4/26/12,12,24,124.2524
YOR202W,8,11/30/11,4,1,124.2390
YOR202W,add4,4/26/12,1,20,124.1894
YOR202W,11,12/10/11,16,7,124.1452
YOR202W,rmkDM,06/19/12,16,18,124.0648
YOR202W,add4,4/26/12,4,24,124.0457
YOR202W,TS4-37,12/02/11,4,1,124.0309
YOR202W,S2,12/11/11,3,4,124.0231
YOR202W,4,11/29/11,16,24,124.0185
YOR202W,TS1-37,12/01/11,11,1,124.0084
YOR202W,14,12/11/11,10,24,124.0008
YOR202W,7,11/30/11,1,21,123.9924
YOR202W,11,12/10/11,16,16,123.9777
YOR202W,11,12/10/11,16,1,123.9773
YOR202W,12,12/09/11,5,1,123.8749
YOR202W,7,11/30/11,1,4,123.8262
YOR202W,8,11/30/11,1,18,123.7836
YOR202W,11,12/10/11,1,14,123.7679
YOR202W,10,12/10/11,1,8,123.7623
YOR202W,TS3-RT,12/02/11,8,1,123.7481
YOR202W,rmkDM,06/19/12,16,23,123.7370
YOR202W,5,11/30/11,1,4,123.7174
YOR202W,TS3-37,12/02/11,15,24,123.6798
YOR202W,5,11/30/11,1,17,123.6672
YOR202W,TS2-RT,12/01/11,1,21,123.6294
YOR202W,8,11/30/11,16,23,123.6116
YOR202W,TS3-RT,12/02/11,16,16,123.5976
YOR202W,TS2-RT,12/01/11,16,17,123.5934
YOR202W,add4,4/26/12,16,12,123.5411
YOR202W,6,11/30/11,1,7,123.5082
YOR202W,1,11/29/11,16,19,123.4978
YOR202W,9,12/09/11,1,22,123.4077
YOR202W,8,11/30/11,1,12,123.3965
YOR202W,5,11/30/11,16,20,123.3366
YOR202W,11,12/10/11,11,24,123.3324
YOR202W,13,12/11/11,1,20,123.3137
YOR202W,13,12/11/11,1,14,123.3062
YOR202W,1,11/29/11,1,8,123.2859
YOR202W,14,12/11/11,7,1,123.2822
YOR202W,11,12/10/11,1,3,123.2640
YOR202W,1,11/29/11,3,1,123.2211
YOR202W,4,11/29/11,10,1,123.1353
YOR202W,rmkDM,06/19/12,4,24,123.1233
YOR202W,3,11/19/11,1,20,123.1159
YOR202W,3,11/19/11,16,14,123.1126
YOR202W,2,11/29/11,1,24,123.0714
YOR202W,rmkDM,06/19/12,16,15,123.0459
YOR202W,TS2-37,12/01/11,8,1,123.0384
YOR202W,TS3-37,12/02/11,5,1,123.0352
YOR202W,4,11/29/11,16,9,123.0350
YOR202W,14,12/11/11,11,1,123.0157
YOR202W,TS3-RT,12/02/11,16,7,122.9663
YOR202W,TS1-RT,12/01/11,16,24,122.8968
YOR202W,TS4-37,12/02/11,7,24,122.8738
YOR202W,8,11/30/11,1,16,122.8678
YOR202W,14,12/11/11,15,24,122.8613
YOR202W,9,12/09/11,16,8,122.7932
YOR202W,13,12/11/11,3,20,122.7751
YOR202W,TS4-RT,12/02/11,1,17,122.6880
YOR202W,TS1-RT,12/01/11,16,21,122.6539
YOR202W,9,12/09/11,16,15,122.6372
YOR202W,5,11/30/11,8,24,122.5887
YOR202W,5,11/30/11,13,1,122.5814
YOR202W,11,12/10/11,16,14,122.5741
YOR202W,9,12/09/11,12,24,122.5595
YOR202W,14,12/11/11,12,1,122.5486
YOR202W,10,12/10/11,1,11,122.5187
YOR202W,TS1-37,12/01/11,16,23,122.4769
YOR202W,TS3-37,12/02/11,13,1,122.4153
YOR202W,TS3-RT,12/02/11,10,24,122.4138
YOR202W,S2,12/11/11,3,7,122.4038
YOR202W,10,12/10/11,16,12,122.4019
YOR202W,7,11/30/11,1,15,122.3547
YOR202W,3,11/19/11,9,24,122.3032
YOR202W,8,11/30/11,7,1,122.3022
YOR202W,6,11/30/11,3,1,122.3006
YOR202W,S2,12/11/11,5,1,122.2754
YOR202W,TS2-37,12/01/11,1,14,122.2612
YOR202W,9,12/09/11,6,24,122.2455
YOR202W,5,11/30/11,16,17,122.2194
YOR202W,S2,12/11/11,2,11,122.2053
YOR202W,5,11/30/11,2,24,122.1324
YOR202W,TS3-RT,12/02/11,16,14,122.1088
YOR202W,4,11/29/11,16,8,122.1079
YOR202W,2,11/29/11,1,19,122.0662
YOR202W,12,12/09/11,4,1,122.0467
YOR202W,TS3-37,12/02/11,1,4,121.9923
YOR202W,TS4-37,12/02/11,6,24,121.9898
YOR202W,10,12/10/11,16,22,121.9587
YOR202W,4,11/29/11,9,24,121.9451
YOR202W,6,11/30/11,1,11,121.9244
YOR202W,9,12/09/11,4,24,121.9235
YOR202W,12,12/09/11,15,24,121.9152
YOR202W,add1,4/26/12,1,4,121.9138
YOR202W,6,11/30/11,1,18,121.9040
YOR202W,TS3-RT,12/02/11,10,1,121.9010
YOR202W,11,12/10/11,16,3,121.8768
YOR202W,TS4-37,12/02/11,10,24,121.8581
YOR202W,1,11/29/11,1,4,121.8414
YOR202W,11,12/10/11,16,18,121.8405
YOR202W,TS3-37,12/02/11,1,23,121.7386
YOR202W,3,11/19/11,9,1,121.7337
YOR202W,2,11/29/11,6,24,121.7030
YOR202W,2,11/29/11,3,24,121.6625
YOR202W,11,12/10/11,16,2,121.6475
YOR202W,TS1-RT,12/01/11,11,24,121.6397
YOR202W,14,12/11/11,4,1,121.6298
YOR202W,2,11/29/11,1,22,121.5321
YOR202W,5,11/30/11,1,13,121.5105
YOR202W,TS4-RT,12/02/11,14,24,121.5023
YOR202W,TS3-RT,12/02/11,16,4,121.4556
YOR202W,TS4-37,12/02/11,1,18,121.4270
YOR202W,TS1-RT,12/01/11,1,21,121.4214
YOR202W,S2,12/11/11,1,8,121.4070
YOR202W,12,12/09/11,2,1,121.3841
YOR202W,2,11/29/11,1,2,121.3694
YOR202W,2,11/29/11,9,24,121.3675
YOR202W,TS4-RT,12/02/11,7,1,121.3532
YOR202W,5,11/30/11,11,1,121.3187
YOR202W,5,11/30/11,9,1,121.2838
YOR202W,TS4-37,12/02/11,16,12,121.2734
YOR202W,TS4-37,12/02/11,16,7,121.2508
YOR202W,add1,4/26/12,1,15,121.2220
YOR202W,1,11/29/11,4,1,121.1916
YOR202W,3,11/19/11,10,1,121.1719
YOR202W,3,11/19/11,1,11,121.1476
YOR202W,TS1-RT,12/01/11,13,24,121.1259
YOR202W,9,12/09/11,16,13,121.1177
YOR202W,TS3-RT,12/02/11,1,18,121.1174
YOR202W,8,11/30/11,1,13,121.0942
YOR202W,9,12/09/11,1,17,121.0820
YOR202W,12,12/09/11,3,1,121.0627
YOR202W,11,12/10/11,16,4,121.0546
YOR202W,TS4-RT,12/02/11,16,13,121.0369
YOR202W,TS4-RT,12/02/11,1,5,120.9843
YOR202W,3,11/19/11,1,13,120.9797
YOR202W,7,11/30/11,1,8,120.9612
YOR202W,3,11/19/11,1,12,120.9458
YOR202W,6,11/30/11,13,1,120.9247
YOR202W,TS3-37,12/02/11,1,5,120.9194
YOR202W,1,11/29/11,16,3,120.8873
YOR202W,add1,4/26/12,1,1,120.8383
YOR202W,TS2-RT,12/01/11,1,22,120.7880
YOR202W,12,12/09/11,16,13,120.7416
YOR202W,8,11/30/11,16,1,120.7330
YOR202W,5,11/30/11,7,1,120.7282
YOR202W,1,11/29/11,1,14,120.6656
