ORF,distance,meta
YKL221W,24.2142392206,(8, 11/30/11, 8, 20)
YGL112C,24.2099712371,(TS3-RT, 12/02/11, 14, 18)
YDR335W,24.2021359961,(rmkDM, 06/19/12, 2, 20, 18.702815778937552),(3, 11/19/11, 4, 3, 29.701456213167052)
YMR013C,24.2020800801,(TS4-37, 12/02/11, 9, 4)
YMR220W,24.2006903501,(TS2-37, 12/01/11, 14, 18)
YGL075C,24.1797853348,(TS1-RT, 12/01/11, 15, 23)
YCL032W,24.1567225574,(2, 11/29/11, 3, 11, 24.156722557403924)
YLR091W,24.0578993867,(rmkDM, 06/18/12, 11, 10, 15.860082281538881),(9, 12/09/11, 3, 17, 32.255716491915067)
YGL029W,24.0225239461,(add4, 4/26/12, 12, 2)
YBR135W,23.9997898233,(TS4-RT, 12/02/11, 13, 19)
YOR252W,23.9885986061,(rmkDM, 06/18/12, 7, 9, 13.057595267955522),(13, 12/11/11, 7, 2, 34.919601944181565)
YFL039C,23.9779318677,(TS4-37, 12/02/11, 10, 9)
YMR197C,23.9751236468,(TS1-37, 12/01/11, 15, 11)
YDR185C,23.9405330162,(3, 11/19/11, 2, 14)
YKR099W,23.9379665125,(rmkDM, 06/19/12, 10, 3, 15.009258347618344),(8, 11/30/11, 8, 11, 32.866674677452906)
YFR010W,23.8966139644,(4, 11/29/11, 14, 5)
YBL047C,23.8916169506,(1, 11/29/11, 5, 11)
YKL176C,23.8912711223,(8, 11/30/11, 2, 16, 23.891271122328689)
YMR068W,23.8786639412,(10, 12/10/11, 6, 18)
YDL106C,23.876351003,(rmkDM, 06/19/12, 12, 18, 13.542357292393028),(2, 11/29/11, 4, 7, 34.21034471358459)
YPL262W,23.8737221811,(14, 12/11/11, 3, 20)
YDR245W,23.8026245488,(TS2-RT, 12/01/11, 5, 18)
YJL182C,23.7983843366,(7, 11/30/11, 12, 8)
YJL081C,23.7906025152,(TS1-37, 12/01/11, 4, 13)
YLR372W,23.7575990317,(rmkDM, 06/19/12, 8, 5, 18.028583442711504),(9, 12/09/11, 8, 3, 29.486614620754981)
YLR087C,23.7426374341,(TS3-RT, 12/02/11, 6, 2)
YMR078C,23.7250950418,(TS2-RT, 12/01/11, 13, 4)
YMR116C,23.7239009093,(rmkDM, 06/18/12, 3, 10, 17.567154772686681),(10, 12/10/11, 10, 4, 29.880647045886711)
YOR299W,23.709388194,(13, 12/11/11, 13, 4)
YOR118W,23.7015973149,(12, 12/09/11, 6, 17)
YLR182W,23.6984429636,(rmkDM, 06/19/12, 12, 3, 18.178289885174877),(9, 12/09/11, 13, 5, 29.218596042124375)
YER157W,23.6967482211,(TS1-RT, 12/01/11, 3, 17)
YPL047W,23.6715092514,(rmkDM, 06/19/12, 6, 12, 17.703945747245545),(13, 12/11/11, 2, 22, 29.639072755469424)
YFL001W,23.6561129945,(14, 12/11/11, 2, 17, 23.656112994529433)
YFL034C-B,23.6552434467,(TS3-RT, 12/02/11, 12, 22)
YFR005C,23.65298316,(TS2-RT, 12/01/11, 11, 15)
YOR008C,23.6362263652,(rmkDM, 06/18/12, 15, 22, 20.906961761528493),(12, 12/09/11, 4, 20, 26.365490968947178)
YEL061C,23.630327086,(4, 11/29/11, 9, 11)
YKR020W,23.6263027644,(rmkDM, 06/19/12, 2, 21, 14.491136055137186),(8, 11/30/11, 10, 8, 32.761469473721846)
YLR417W,23.61669435,(S2, 12/11/11, 11, 22)
YDR126W,23.5453137702,(3, 11/19/11, 9, 9, 23.545313770154596)
YLR094C,23.5431380744,(rmkDM, 06/18/12, 11, 12, 16.641052559167047),(9, 12/09/11, 3, 11, 30.445223589632704)
YIL043C,23.5413499667,(6, 11/30/11, 12, 7)
YGR262C,23.5194868492,(S2, 12/11/11, 4, 12)
YPL047W,23.5172404577,(TS1-RT, 12/01/11, 3, 18)
YHR191C,23.5157055014,(6, 11/30/11, 4, 15, 23.515705501383309)
YBR160W,23.5056654747,(TS4-RT, 12/02/11, 7, 13)
YFL039C,23.5044775222,(TS1-RT, 12/01/11, 5, 8)
YHR010W,23.4259809068,(S1, 11/19/11, 10, 9)
YOR083W,23.4242746393,(12, 12/09/11, 14, 4)
YJL053W,23.4128527642,(add4, 4/26/12, 14, 22, 24.923110269588076),(rmkDM, 06/18/12, 5, 6, 18.187798283455489),(rmkDM, 06/18/12, 7, 3, 15.717638676669589),(7, 11/30/11, 13, 19, 34.822863827162216)
YCR002C,23.4018835772,(TS1-RT, 12/01/11, 15, 14)
YNL006W,23.3849023819,(TS2-37, 12/01/11, 6, 22)
YKR053C,23.3687028292,(8, 11/30/11, 2, 15)
YDR168W,23.3577844777,(TS4-37, 12/02/11, 15, 22)
YKL213C,23.3504591563,(8, 11/30/11, 6, 12, 23.350459156263515)
YBR260C,23.3335401231,(2, 11/29/11, 7, 16)
YOR168W,23.3100633268,(TS3-37, 12/02/11, 11, 14)
YNL288W,23.305360104,(11, 12/10/11, 4, 5)
YKL002W,23.3012051306,(S2, 12/11/11, 7, 17)
YCL040W,23.2843918201,(rmkDM, 06/18/12, 15, 15, 13.842307975946973),(2, 11/29/11, 5, 17, 32.726475664316055)
YOR106W,23.2284497481,(add1, 4/26/12, 8, 16, 25.360117209099375),(rmkDM, 06/19/12, 10, 11, 21.096782287151463)
YCR046C,23.2266985396,(S2, 12/11/11, 9, 17)
YPL124W,23.2119666373,(TS3-37, 12/02/11, 15, 5)
YHR012W,23.2046035148,(TS2-37, 12/01/11, 6, 15)
YJR060W,23.1950896069,(7, 11/30/11, 10, 11)
YKR057W,23.1750689871,(8, 11/30/11, 2, 7)
YJL175W,23.1524788966,(7, 11/30/11, 12, 16)
YLR088W,23.1402390094,(TS1-37, 12/01/11, 4, 21)
YLR268W,23.1282787379,(TS4-37, 12/02/11, 6, 8)
YDR034C,23.1214975433,(add4, 4/26/12, 13, 10)
YLR026C,23.1202620099,(TS1-37, 12/01/11, 10, 2)
YML069W,23.098420646,(TS2-RT, 12/01/11, 12, 13)
YGR206W,23.0824481915,(rmkDM, 06/19/12, 6, 18, 16.540786949826398),(6, 11/30/11, 7, 8, 29.624109433223346)
YPL178W,23.0729244532,(rmkDM, 06/19/12, 10, 23, 19.674370658116541),(13, 12/11/11, 4, 13, 26.471478248370296)
YMR251W-A,23.0545378025,(11, 12/10/11, 3, 10)
YMR205C,23.0521520461,(TS4-RT, 12/02/11, 15, 4)
YFL039C,23.0349622388,(TS1-RT, 12/01/11, 8, 19)
YLR131C,23.0140327605,(9, 12/09/11, 9, 23)
YMR016C,23.0090486454,(10, 12/10/11, 13, 7)
YML024W,22.986879476,(S1, 11/19/11, 4, 10)
